source_id,source_name,filename,page,year,region,country,metric,value,unit,scenario,quote,note,confidence,candidate_id,promote,reviewer,review_note,corrected_year,corrected_region,corrected_country,corrected_metric,corrected_value,corrected_unit,corrected_scenario,corrected_confidence
energyandai,Energy and AI,EnergyandAI.pdf,57,2015,global,,data_center_share_percent,7.0,%,estimate,"mand growing 15% per year between 2015 and 2024, more than twice the rate
seen between 2005 and 2015. Over the same period, electricity consumption across all
sectors grew at an annual rate of around 7%. As of today, data centres account for
approximately 100 TWh of electricity consumption, roughly equivalent to that of electric
vehicles in China. The country accounts for around 25% of global data c",Extracted from pages 49–64. Requires manual review before promotion.,high,energyandai_57_2015_global_data_center_share_percent_7_0_estimat_2fb39d234e,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,57,2025,global,,data_center_share_percent,20.0,%,estimate,"tely 100 TWh of electricity consumption, roughly equivalent to that of electric
vehicles in China. The country accounts for around 25% of global data centre electricity
consumption, up from less than 20% a decade ago. However, substantial data gaps make it
challenging to accurately estimate China’s data centre electricity consumption (IEA, 2025).
Chapter 2 | Energy for AI 57
.0.4
YB
CC
.AEI
hWT",Extracted from pages 49–64. Requires manual review before promotion.,high,energyandai_57_2025_global_data_center_share_percent_20_0_estima_e63a6274bd,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,58,2024,global,,regional_data_center_demand_twh,70.0,TWh,estimate,"nited States and, to a lesser extent, by China Data centres account for slightly less than 2% of Europe’s electricity consumption, a share that is higher than China’s (1.1%). However, in absolute terms, Europe’s consumption is lower, at an estimated 70 TWh in 2024. Europe’s share of the global electricity consumption of data centres has decreased over the past decade but still represents slightly above 15%. In Japan, we estimate that data centres account for less than 20 TWh of electricity consu",Extracted from pages 49–64. Requires manual review before promotion.,medium,energyandai_58_2024_global_regional_data_center_demand_twh_70_0__fb60566704,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,58,2024,global,,regional_data_center_demand_twh,20.0,TWh,estimate,"is lower, at an estimated 70 TWh in 2024. Europe’s share of the global electricity consumption of data centres has decreased over the past decade but still represents slightly above 15%. In Japan, we estimate that data centres account for less than 20 TWh of electricity consumption (about 2% of Japan’s total consumption, on a par with Europe). We estimate that data centres account for around 9 TWh of consumption in India (Box 2.2), or about 0.5% of total consumption. However, the sector appears ",Extracted from pages 49–64. Requires manual review before promotion.,medium,energyandai_58_2024_global_regional_data_center_demand_twh_20_0__5305305312,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,58,2017,,United States,data_center_share_percent,2.0,%,estimate,"C BY 4.0.
The acceleration in data centre electricity consumption observed in 2017
was mainly driven by the United States and, to a lesser extent, by China
Data centres account for slightly less than 2% of Europe’s electricity consumption, a share
that is higher than China’s (1.1%). However, in absolute terms, Europe’s consumption is
lower, at an estimated 70 TWh in 2024. Europe’s share of the globa",Extracted from pages 49–64. Requires manual review before promotion.,high,energyandai_58_2017_united_states_data_center_share_percent_2_0__24ca45f76b,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,58,2024,global,,data_center_share_percent,1.1,%,estimate,"2017
was mainly driven by the United States and, to a lesser extent, by China
Data centres account for slightly less than 2% of Europe’s electricity consumption, a share
that is higher than China’s (1.1%). However, in absolute terms, Europe’s consumption is
lower, at an estimated 70 TWh in 2024. Europe’s share of the global electricity consumption
of data centres has decreased over the past decade bu",Extracted from pages 49–64. Requires manual review before promotion.,high,energyandai_58_2024_global_data_center_share_percent_1_1_estimat_3a9b9d093c,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,58,2024,global,,data_center_share_percent,15.0,%,estimate,"ope’s consumption is
lower, at an estimated 70 TWh in 2024. Europe’s share of the global electricity consumption
of data centres has decreased over the past decade but still represents slightly above 15%.
In Japan, we estimate that data centres account for less than 20 TWh of electricity
consumption (about 2% of Japan’s total consumption, on a par with Europe). We estimate
that data centres account f",Extracted from pages 49–64. Requires manual review before promotion.,medium,energyandai_58_2024_global_data_center_share_percent_15_0_estima_074e1aa1d1,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,59,2030,,India,data_center_share_percent,35.0,%,estimate,"l gas Nuclear Bioenergy
IEA. CC BY 4.0.
Data centre total installed capacity in India is set to double by 2030; while coal
dominates the electricity mix in India, the share of renewables increases to 35% by then
Chapter 2 | Energy for AI 59
WG
Total installed data centre capacity Electricity generation mix
.0.4
YB
CC
.AEI",Extracted from pages 49–64. Requires manual review before promotion.,medium,energyandai_59_2030_india_data_center_share_percent_35_0_estimat_6ddbfffcc8,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,60,2024,global,,data_center_growth_increment_twh,250.0,TWh,estimate,"counted for around 4% of global growth in electricity consumption between 2014 and 2024. However, other drivers, such as growing appliance adoption in buildings and industrial electrification, were more significant. Data centres accounted for around 250 TWh of incremental electricity consumption in this period, roughly equivalent to the electricity demand of Spain. In comparison, the electricity consumption of space cooling grew by around 700 TWh (Figure 2.8). Figure 2.8 Increase in electricity ",Extracted from pages 49–64. Requires manual review before promotion.,medium,energyandai_60_2024_global_data_center_growth_increment_twh_250__8bc4e22046,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,62,2030,global,,data_center_share_percent,60.0,%,base,"xpansion of the data centre sector. The key drivers of electricity consumption from data
centres evolve as follows in the Base Case:
 The total stock of servers is projected to increase by more than 60% by 2030, with
around a third of this increase due to the extended lifetime of servers. The total stock
of accelerated servers increases even more strongly, but the share of accelerated
servers in the",Extracted from pages 49–64. Requires manual review before promotion.,medium,energyandai_62_2030_global_data_center_share_percent_60_0_base_x_7b6078346e,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,62,2024,global,,data_center_share_percent,20.0,%,base,"strong shift from enterprise data centres to more efficient colocation or
hyperscale facilities. In the Base Case, the share of server capacity hosted by enterprise
data centres slowly declines below 20% from 2024 to 2030. The global weighted average
PUE is projected to improve, decreasing from 1.41 to 1.29 on average, saving around
62 International Energy Agency | Energy and AI
.0.4
YB
CC
.AEI",Extracted from pages 49–64. Requires manual review before promotion.,medium,energyandai_62_2024_global_data_center_share_percent_20_0_base_s_3c34ce5cab,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,63,2024,global,,total_electricity_demand_twh,945.0,TWh,base,"100 50 2024 2030 IEA. CC BY 4.0. The main drivers of growth in electricity consumption from data centres are the increases in the stock and wattage of servers Global results Global electricity consumption by data centres is projected to reach around 945 TWh by 2030 in the Base Case, representing just under 3% of total global electricity consumption in 2030. This is more than double the estimated approximately 415 TWh for 2024 (Figure 2.10), which accounted for around 1.5% of today’s global elect",Extracted from pages 49–64. Requires manual review before promotion.,medium,energyandai_63_2024_global_total_electricity_demand_twh_945_0_tw_a8d1781416,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,63,2030,global,,total_electricity_demand_twh,415.0,TWh,base,"al results Global electricity consumption by data centres is projected to reach around 945 TWh by 2030 in the Base Case, representing just under 3% of total global electricity consumption in 2030. This is more than double the estimated approximately 415 TWh for 2024 (Figure 2.10), which accounted for around 1.5% of today’s global electricity demand. From 2024 to 2030, data centre electricity consumption grows by around 15% per year, more than four times faster than the growth of total electricit",Extracted from pages 49–64. Requires manual review before promotion.,medium,energyandai_63_2030_global_total_electricity_demand_twh_415_0_tw_777b7c1035,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,64,2024,global,,regional_data_center_demand_twh,240.0,TWh,estimate,"hub in Singapore and southern Malaysia (Johor province). China and the United States are the most significant regions for data centre electricity consumption growth, accounting for nearly 80% of global growth to 2030. Consumption increases by around 240 TWh (up 130%) in the United States, compared to the 2024 level (Figure 2.12). In China it increases by around 175 TWh (up 170%). In Europe it grows by more than 45 TWh (up 70%). Japan increases by around 15 TWh (up 80%). Comparing data centre ele",Extracted from pages 49–64. Requires manual review before promotion.,medium,energyandai_64_2024_global_regional_data_center_demand_twh_240_0_0aff3d1b0a,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,64,2024,global,,regional_data_center_demand_twh,175.0,TWh,estimate,"ons for data centre electricity consumption growth, accounting for nearly 80% of global growth to 2030. Consumption increases by around 240 TWh (up 130%) in the United States, compared to the 2024 level (Figure 2.12). In China it increases by around 175 TWh (up 170%). In Europe it grows by more than 45 TWh (up 70%). Japan increases by around 15 TWh (up 80%). Comparing data centre electricity consumption normalised per capita can give a sense of the importance of this sector in different economie",Extracted from pages 49–64. Requires manual review before promotion.,medium,energyandai_64_2024_global_regional_data_center_demand_twh_175_0_46a50658a9,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,64,2024,global,,regional_data_center_demand_twh,45.0,TWh,estimate,"accounting for nearly 80% of global growth to 2030. Consumption increases by around 240 TWh (up 130%) in the United States, compared to the 2024 level (Figure 2.12). In China it increases by around 175 TWh (up 170%). In Europe it grows by more than 45 TWh (up 70%). Japan increases by around 15 TWh (up 80%). Comparing data centre electricity consumption normalised per capita can give a sense of the importance of this sector in different economies. Africa has the lowest consumption at less than 1 ",Extracted from pages 49–64. Requires manual review before promotion.,medium,energyandai_64_2024_global_regional_data_center_demand_twh_45_0__e3e8c03361,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,64,2024,,United States,regional_data_center_demand_twh,15.0,TWh,estimate,"to 2030. Consumption increases by around 240 TWh (up 130%) in the United States, compared to the 2024 level (Figure 2.12). In China it increases by around 175 TWh (up 170%). In Europe it grows by more than 45 TWh (up 70%). Japan increases by around 15 TWh (up 80%). Comparing data centre electricity consumption normalised per capita can give a sense of the importance of this sector in different economies. Africa has the lowest consumption at less than 1 kWh of data centre electricity consumption ",Extracted from pages 49–64. Requires manual review before promotion.,medium,energyandai_64_2024_united_states_regional_data_center_demand_tw_b7c23f4376,,,,,,,,,,,
